+4214.0000000000000000
+4214.0000000000000000
+4216.0000000000000000
+4218.0000000000000000
+4220.0000000000000000
+4222.0000000000000000
+4225.0000000000000000
+4227.0000000000000000
+4230.0000000000000000
+4319.0000000000000000
+4561.0000000000000000
+4800.0000000000000000
+5039.0000000000000000
+5278.0000000000000000
+5521.0000000000000000
+5769.0000000000000000
+6024.0000000000000000
+6291.0000000000000000
+6571.0000000000000000
+6871.0000000000000000
+7198.0000000000000000
+7567.0000000000000000
+8004.0000000000000000
+8582.0000000000000000
+10026.0000000000000000
+14485.0000000000000000
+15440.0000000000000000
+16333.0000000000000000
+17257.0000000000000000
+18316.0000000000000000
+19791.0000000000000000
+28465.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
+0000.0000000000000000
