+50000.0000000000000000,+13512.0000000000000000,+7981.0000000000000000,+3623.0000000000000000,+3418.0000000000000000,+3049.0000000000000000,+2844.0000000000000000,+2724.0000000000000000,+2618.0000000000000000,+2520.0000000000000000,+2433.0000000000000000,+2360.0000000000000000,+2301.0000000000000000,+2252.0000000000000000,+2212.0000000000000000,+2177.0000000000000000,+2148.0000000000000000,+2122.0000000000000000,+2100.0000000000000000,+2081.0000000000000000,+2064.0000000000000000,+2050.0000000000000000,+2038.0000000000000000,+2029.0000000000000000,+2020.0000000000000000,+2014.0000000000000000,+2009.0000000000000000,+2005.0000000000000000,+2003.0000000000000000,+2002.0000000000000000,+2002.0000000000000000,+2003.0000000000000000
+48283.0000000000000000,+15662.0000000000000000,+9341.0000000000000000,+4772.0000000000000000,+3999.0000000000000000,+3559.0000000000000000,+3332.0000000000000000,+3166.0000000000000000,+3014.0000000000000000,+2887.0000000000000000,+2789.0000000000000000,+2710.0000000000000000,+2644.0000000000000000,+2586.0000000000000000,+2536.0000000000000000,+2492.0000000000000000,+2453.0000000000000000,+2419.0000000000000000,+2389.0000000000000000,+2363.0000000000000000,+2340.0000000000000000,+2320.0000000000000000,+2302.0000000000000000,+2286.0000000000000000,+2273.0000000000000000,+2261.0000000000000000,+2251.0000000000000000,+2243.0000000000000000,+2236.0000000000000000,+2230.0000000000000000,+2225.0000000000000000,+2222.0000000000000000
+50000.0000000000000000,+17567.0000000000000000,+10560.0000000000000000,+9040.0000000000000000,+4641.0000000000000000,+4163.0000000000000000,+3832.0000000000000000,+3614.0000000000000000,+3425.0000000000000000,+3282.0000000000000000,+3170.0000000000000000,+3075.0000000000000000,+2994.0000000000000000,+2924.0000000000000000,+2863.0000000000000000,+2809.0000000000000000,+2763.0000000000000000,+2722.0000000000000000,+2685.0000000000000000,+2653.0000000000000000,+2624.0000000000000000,+2598.0000000000000000,+2575.0000000000000000,+2555.0000000000000000,+2537.0000000000000000,+2520.0000000000000000,+2506.0000000000000000,+2493.0000000000000000,+2482.0000000000000000,+2472.0000000000000000,+2463.0000000000000000,+2456.0000000000000000
+50000.0000000000000000,+24707.0000000000000000,+11970.0000000000000000,+10336.0000000000000000,+5677.0000000000000000,+4827.0000000000000000,+4367.0000000000000000,+4090.0000000000000000,+3866.0000000000000000,+3697.0000000000000000,+3562.0000000000000000,+3449.0000000000000000,+3352.0000000000000000,+3269.0000000000000000,+3198.0000000000000000,+3136.0000000000000000,+3081.0000000000000000,+3032.0000000000000000,+2989.0000000000000000,+2950.0000000000000000,+2916.0000000000000000,+2884.0000000000000000,+2856.0000000000000000,+2831.0000000000000000,+2808.0000000000000000,+2787.0000000000000000,+2769.0000000000000000,+2752.0000000000000000,+2737.0000000000000000,+2723.0000000000000000,+2711.0000000000000000,+2700.0000000000000000
+50000.0000000000000000,+27339.0000000000000000,+17702.0000000000000000,+11554.0000000000000000,+10058.0000000000000000,+5588.0000000000000000,+4974.0000000000000000,+4601.0000000000000000,+4335.0000000000000000,+4130.0000000000000000,+3969.0000000000000000,+3835.0000000000000000,+3722.0000000000000000,+3626.0000000000000000,+3543.0000000000000000,+3471.0000000000000000,+3407.0000000000000000,+3350.0000000000000000,+3300.0000000000000000,+3254.0000000000000000,+3214.0000000000000000,+3177.0000000000000000,+3144.0000000000000000,+3113.0000000000000000,+3086.0000000000000000,+3061.0000000000000000,+3038.0000000000000000,+3018.0000000000000000,+2999.0000000000000000,+2982.0000000000000000,+2966.0000000000000000,+2952.0000000000000000
+50000.0000000000000000,+35025.0000000000000000,+19912.0000000000000000,+12805.0000000000000000,+11347.0000000000000000,+6728.0000000000000000,+5651.0000000000000000,+5159.0000000000000000,+4832.0000000000000000,+4586.0000000000000000,+4394.0000000000000000,+4237.0000000000000000,+4106.0000000000000000,+3995.0000000000000000,+3899.0000000000000000,+3815.0000000000000000,+3742.0000000000000000,+3676.0000000000000000,+3618.0000000000000000,+3566.0000000000000000,+3519.0000000000000000,+3476.0000000000000000,+3437.0000000000000000,+3402.0000000000000000,+3370.0000000000000000,+3341.0000000000000000,+3314.0000000000000000,+3289.0000000000000000,+3267.0000000000000000,+3246.0000000000000000,+3227.0000000000000000,+3210.0000000000000000
+50000.0000000000000000,+38814.0000000000000000,+21878.0000000000000000,+14155.0000000000000000,+12541.0000000000000000,+11078.0000000000000000,+6475.0000000000000000,+5781.0000000000000000,+5364.0000000000000000,+5068.0000000000000000,+4840.0000000000000000,+4656.0000000000000000,+4504.0000000000000000,+4376.0000000000000000,+4266.0000000000000000,+4170.0000000000000000,+4086.0000000000000000,+4011.0000000000000000,+3944.0000000000000000,+3885.0000000000000000,+3831.0000000000000000,+3782.0000000000000000,+3738.0000000000000000,+3697.0000000000000000,+3660.0000000000000000,+3627.0000000000000000,+3596.0000000000000000,+3567.0000000000000000,+3541.0000000000000000,+3517.0000000000000000,+3494.0000000000000000,+3474.0000000000000000
+50000.0000000000000000,+42173.0000000000000000,+23922.0000000000000000,+15732.0000000000000000,+13731.0000000000000000,+12376.0000000000000000,+7708.0000000000000000,+6487.0000000000000000,+5944.0000000000000000,+5581.0000000000000000,+5309.0000000000000000,+5094.0000000000000000,+4918.0000000000000000,+4771.0000000000000000,+4645.0000000000000000,+4535.0000000000000000,+4439.0000000000000000,+4355.0000000000000000,+4279.0000000000000000,+4211.0000000000000000,+4150.0000000000000000,+4095.0000000000000000,+4045.0000000000000000,+3999.0000000000000000,+3957.0000000000000000,+3918.0000000000000000,+3883.0000000000000000,+3850.0000000000000000,+3820.0000000000000000,+3792.0000000000000000,+3767.0000000000000000,+3743.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+26307.0000000000000000,+21620.0000000000000000,+14957.0000000000000000,+13562.0000000000000000,+12099.0000000000000000,+7342.0000000000000000,+6583.0000000000000000,+6130.0000000000000000,+5805.0000000000000000,+5553.0000000000000000,+5350.0000000000000000,+5180.0000000000000000,+5037.0000000000000000,+4912.0000000000000000,+4804.0000000000000000,+4708.0000000000000000,+4623.0000000000000000,+4547.0000000000000000,+4478.0000000000000000,+4416.0000000000000000,+4359.0000000000000000,+4307.0000000000000000,+4260.0000000000000000,+4216.0000000000000000,+4176.0000000000000000,+4139.0000000000000000,+4105.0000000000000000,+4073.0000000000000000,+4044.0000000000000000,+4017.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+33866.0000000000000000,+23943.0000000000000000,+16254.0000000000000000,+14724.0000000000000000,+13417.0000000000000000,+8635.0000000000000000,+7310.0000000000000000,+6725.0000000000000000,+6332.0000000000000000,+6035.0000000000000000,+5800.0000000000000000,+5606.0000000000000000,+5442.0000000000000000,+5302.0000000000000000,+5179.0000000000000000,+5072.0000000000000000,+4976.0000000000000000,+4890.0000000000000000,+4813.0000000000000000,+4743.0000000000000000,+4680.0000000000000000,+4622.0000000000000000,+4569.0000000000000000,+4520.0000000000000000,+4475.0000000000000000,+4434.0000000000000000,+4395.0000000000000000,+4360.0000000000000000,+4327.0000000000000000,+4296.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+36657.0000000000000000,+25923.0000000000000000,+17672.0000000000000000,+15897.0000000000000000,+14604.0000000000000000,+13110.0000000000000000,+8188.0000000000000000,+7381.0000000000000000,+6895.0000000000000000,+6544.0000000000000000,+6271.0000000000000000,+6049.0000000000000000,+5863.0000000000000000,+5704.0000000000000000,+5566.0000000000000000,+5446.0000000000000000,+5339.0000000000000000,+5243.0000000000000000,+5157.0000000000000000,+5079.0000000000000000,+5009.0000000000000000,+4944.0000000000000000,+4885.0000000000000000,+4831.0000000000000000,+4781.0000000000000000,+4734.0000000000000000,+4691.0000000000000000,+4652.0000000000000000,+4615.0000000000000000,+4580.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+39357.0000000000000000,+27868.0000000000000000,+19346.0000000000000000,+17100.0000000000000000,+15754.0000000000000000,+14459.0000000000000000,+9501.0000000000000000,+8124.0000000000000000,+7504.0000000000000000,+7083.0000000000000000,+6765.0000000000000000,+6510.0000000000000000,+6299.0000000000000000,+6120.0000000000000000,+5965.0000000000000000,+5830.0000000000000000,+5711.0000000000000000,+5605.0000000000000000,+5509.0000000000000000,+5423.0000000000000000,+5345.0000000000000000,+5273.0000000000000000,+5208.0000000000000000,+5148.0000000000000000,+5092.0000000000000000,+5041.0000000000000000,+4993.0000000000000000,+4949.0000000000000000,+4908.0000000000000000,+4870.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+42219.0000000000000000,+29871.0000000000000000,+25325.0000000000000000,+18354.0000000000000000,+16900.0000000000000000,+15656.0000000000000000,+14103.0000000000000000,+9017.0000000000000000,+8173.0000000000000000,+7659.0000000000000000,+7285.0000000000000000,+6992.0000000000000000,+6752.0000000000000000,+6550.0000000000000000,+6377.0000000000000000,+6227.0000000000000000,+6094.0000000000000000,+5976.0000000000000000,+5871.0000000000000000,+5775.0000000000000000,+5689.0000000000000000,+5610.0000000000000000,+5538.0000000000000000,+5471.0000000000000000,+5410.0000000000000000,+5353.0000000000000000,+5301.0000000000000000,+5252.0000000000000000,+5207.0000000000000000,+5165.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+45859.0000000000000000,+32025.0000000000000000,+27911.0000000000000000,+19687.0000000000000000,+18058.0000000000000000,+16803.0000000000000000,+15495.0000000000000000,+10317.0000000000000000,+8929.0000000000000000,+8280.0000000000000000,+7835.0000000000000000,+7496.0000000000000000,+7223.0000000000000000,+6996.0000000000000000,+6803.0000000000000000,+6635.0000000000000000,+6488.0000000000000000,+6358.0000000000000000,+6241.0000000000000000,+6136.0000000000000000,+6041.0000000000000000,+5954.0000000000000000,+5875.0000000000000000,+5802.0000000000000000,+5734.0000000000000000,+5672.0000000000000000,+5615.0000000000000000,+5561.0000000000000000,+5511.0000000000000000,+5465.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+34584.0000000000000000,+29948.0000000000000000,+21145.0000000000000000,+19242.0000000000000000,+17935.0000000000000000,+16709.0000000000000000,+15069.0000000000000000,+9830.0000000000000000,+8960.0000000000000000,+8422.0000000000000000,+8027.0000000000000000,+7715.0000000000000000,+7459.0000000000000000,+7242.0000000000000000,+7056.0000000000000000,+6893.0000000000000000,+6749.0000000000000000,+6621.0000000000000000,+6505.0000000000000000,+6401.0000000000000000,+6306.0000000000000000,+6219.0000000000000000,+6139.0000000000000000,+6065.0000000000000000,+5997.0000000000000000,+5934.0000000000000000,+5876.0000000000000000,+5821.0000000000000000,+5770.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+42489.0000000000000000,+31883.0000000000000000,+22851.0000000000000000,+20465.0000000000000000,+19069.0000000000000000,+17860.0000000000000000,+16520.0000000000000000,+11101.0000000000000000,+9725.0000000000000000,+9053.0000000000000000,+8587.0000000000000000,+8230.0000000000000000,+7940.0000000000000000,+7698.0000000000000000,+7490.0000000000000000,+7310.0000000000000000,+7151.0000000000000000,+7010.0000000000000000,+6884.0000000000000000,+6769.0000000000000000,+6665.0000000000000000,+6570.0000000000000000,+6483.0000000000000000,+6403.0000000000000000,+6329.0000000000000000,+6260.0000000000000000,+6196.0000000000000000,+6137.0000000000000000,+6081.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+45560.0000000000000000,+33806.0000000000000000,+28249.0000000000000000,+21743.0000000000000000,+20216.0000000000000000,+18988.0000000000000000,+17757.0000000000000000,+15997.0000000000000000,+10631.0000000000000000,+9743.0000000000000000,+9184.0000000000000000,+8770.0000000000000000,+8441.0000000000000000,+8169.0000000000000000,+7939.0000000000000000,+7740.0000000000000000,+7565.0000000000000000,+7410.0000000000000000,+7271.0000000000000000,+7146.0000000000000000,+7033.0000000000000000,+6929.0000000000000000,+6835.0000000000000000,+6747.0000000000000000,+6667.0000000000000000,+6592.0000000000000000,+6523.0000000000000000,+6458.0000000000000000,+6398.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+48292.0000000000000000,+35764.0000000000000000,+31809.0000000000000000,+23100.0000000000000000,+21385.0000000000000000,+20109.0000000000000000,+18919.0000000000000000,+17531.0000000000000000,+11865.0000000000000000,+10515.0000000000000000,+9824.0000000000000000,+9339.0000000000000000,+8964.0000000000000000,+8659.0000000000000000,+8402.0000000000000000,+8182.0000000000000000,+7990.0000000000000000,+7820.0000000000000000,+7669.0000000000000000,+7532.0000000000000000,+7409.0000000000000000,+7296.0000000000000000,+7193.0000000000000000,+7099.0000000000000000,+7011.0000000000000000,+6930.0000000000000000,+6855.0000000000000000,+6785.0000000000000000,+6719.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+37804.0000000000000000,+33951.0000000000000000,+24578.0000000000000000,+22585.0000000000000000,+21234.0000000000000000,+20047.0000000000000000,+18798.0000000000000000,+16873.0000000000000000,+11420.0000000000000000,+10521.0000000000000000,+9944.0000000000000000,+9513.0000000000000000,+9168.0000000000000000,+8882.0000000000000000,+8639.0000000000000000,+8427.0000000000000000,+8241.0000000000000000,+8076.0000000000000000,+7927.0000000000000000,+7793.0000000000000000,+7671.0000000000000000,+7559.0000000000000000,+7457.0000000000000000,+7362.0000000000000000,+7275.0000000000000000,+7193.0000000000000000,+7118.0000000000000000,+7047.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+39995.0000000000000000,+35919.0000000000000000,+26277.0000000000000000,+23826.0000000000000000,+22372.0000000000000000,+21163.0000000000000000,+19974.0000000000000000,+18522.0000000000000000,+12617.0000000000000000,+11298.0000000000000000,+10592.0000000000000000,+10091.0000000000000000,+9700.0000000000000000,+9380.0000000000000000,+9110.0000000000000000,+8878.0000000000000000,+8674.0000000000000000,+8493.0000000000000000,+8332.0000000000000000,+8186.0000000000000000,+8054.0000000000000000,+7933.0000000000000000,+7822.0000000000000000,+7720.0000000000000000,+7626.0000000000000000,+7538.0000000000000000,+7456.0000000000000000,+7380.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+42515.0000000000000000,+37831.0000000000000000,+28656.0000000000000000,+25122.0000000000000000,+23528.0000000000000000,+22276.0000000000000000,+21109.0000000000000000,+19828.0000000000000000,+17669.0000000000000000,+12201.0000000000000000,+11295.0000000000000000,+10703.0000000000000000,+10256.0000000000000000,+9897.0000000000000000,+9598.0000000000000000,+9342.0000000000000000,+9119.0000000000000000,+8922.0000000000000000,+8746.0000000000000000,+8588.0000000000000000,+8445.0000000000000000,+8315.0000000000000000,+8195.0000000000000000,+8085.0000000000000000,+7983.0000000000000000,+7889.0000000000000000,+7801.0000000000000000,+7719.0000000000000000
+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+50000.0000000000000000,+39735.0000000000000000,+35580.0000000000000000,+26494.0000000000000000,+24710.0000000000000000,+23395.0000000000000000,+22224.0000000000000000,+21024.0000000000000000,+19490.0000000000000000,+13362.0000000000000000,+12075.0000000000000000,+11358.0000000000000000,+10842.0000000000000000,+10436.0000000000000000,+10103.0000000000000000,+9821.0000000000000000,+9576.0000000000000000,+9362.0000000000000000,+9171.0000000000000000,+9000.0000000000000000,+8845.0000000000000000,+8704.0000000000000000,+8576.0000000000000000,+8457.0000000000000000,+8348.0000000000000000,+8246.0000000000000000,+8152.0000000000000000,+8064.0000000000000000
