+0000.9205839811910832
+0000.8648533375211881
+0000.8124093355742498
+0000.7629642851520650
+0000.7162703511333124
+0000.6721107769674084
+0000.6302922773375336
+0000.5906392721468178
+0000.5529900541829225
+0000.5171946013456794
+0000.4831135688813886
+0000.4506179797617099
+0000.4195892093149420
+0000.3899189783155327
+0000.3615091883461958
+0000.3342715326255297
+0000.3081268862192301
+0000.2830045219010104
+0000.2588412168223882
+0000.2355803171604443
+0000.2131708194323841
+0000.1915665134618968
+0000.1707252168878304
+0000.1506081170836119
+0000.1311792247422580
+0000.1124049346800427
+0000.0942536835815405
+0000.0766956910926578
+0000.0597027693640390
+0000.0432481863243833
+0000.0273065691359586
+0000.0118538360402729
-0000.0031328531804889
-0000.0176751358519693
-0000.0317934799725053
-0000.0455072168013509
-0000.0588345751452692
-0000.0717927188656979
-0000.0843977882388804
-0000.0966649451534325
